PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
3943.00,0.00,0.00,1212.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2026,1,2,3,F
3943.00,4470.00,0.00,1052.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11259,1125905,30194,DAL,"Dallas, TX",TX,48,Texas,74,14492,1449203,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2026,1,2,3,F
3944.00,626.00,0.00,643.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12266,1226604,31453,IAH,"Houston, TX",TX,48,Texas,74,13198,1319802,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,2026,1,1,2,F
3944.00,1730.00,0.00,1242.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2026,1,2,3,F
3944.00,2260.00,0.00,281.00,OH,20397,PSA Airlines Inc.,07028,D,OH,PSA Airlines Inc.,2,2,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,2026,1,1,1,F
3944.00,3191.00,0.00,586.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11259,1125905,30194,DAL,"Dallas, TX",TX,48,Texas,74,13871,1387103,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,2026,1,1,2,F
3945.00,0.00,0.00,224.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,15380,1538005,35380,TVC,"Traverse City, MI",MI,26,Michigan,43,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,1,1,F
3945.00,0.00,0.00,296.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,10408,1040805,30408,ATW,"Appleton, WI",WI,55,Wisconsin,45,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2026,1,1,1,F
3947.00,0.00,0.00,196.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,2026,1,2,1,F
3947.00,0.00,0.00,594.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,10397,1039708,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2026,1,1,2,F
3947.00,369.00,0.00,1814.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2026,1,2,4,F
3948.00,0.00,0.00,1334.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,12266,1226604,31453,IAH,"Houston, TX",TX,48,Texas,74,2026,1,2,3,F
3948.00,0.00,0.00,1623.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,15024,1502403,34945,STT,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2026,1,2,4,F
3948.00,62.00,0.00,137.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11986,1198604,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,2,1,F
3948.00,434.00,0.00,1243.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11259,1125905,30194,DAL,"Dallas, TX",TX,48,Texas,74,10800,1080003,32575,BUR,"Burbank, CA",CA,06,California,91,2026,1,1,3,F
3948.00,1255.00,0.00,1155.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,13198,1319802,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,2026,1,1,3,F
3949.00,0.00,0.00,563.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,2026,1,1,2,F
3949.00,0.00,0.00,893.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,14489,1448903,34489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,2026,1,1,2,F
3949.00,1375.00,0.00,680.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,14492,1449203,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11697,1169707,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2026,1,2,2,F
3950.00,0.00,0.00,641.00,9E,20363,Endeavor Air Inc.,07024,D,9E,Endeavor Air Inc.,2,2,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,2026,1,1,2,F
3950.00,0.00,0.00,1606.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12264,1226403,30852,IAD,"Washington, DC",VA,51,Virginia,38,15024,1502403,34945,STT,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,2026,1,2,4,F
3950.00,0.00,0.00,1634.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11618,1161803,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,15024,1502403,34945,STT,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,2026,1,1,4,F
3951.00,0.00,0.00,197.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13502,1350203,33502,MTJ,"Montrose/Delta, CO",CO,08,Colorado,82,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,2026,1,1,1,F
3951.00,0.00,0.00,349.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2026,1,1,1,F
3951.00,1971.00,0.00,496.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14683,1468306,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11540,1154006,30615,ELP,"El Paso, TX",TX,48,Texas,74,2026,1,1,1,F
3951.00,12209.00,0.00,1642.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13796,1379611,32457,OAK,"Oakland, CA",CA,06,California,91,12191,1219104,31453,HOU,"Houston, TX",TX,48,Texas,74,2026,1,2,4,F
3951.00,14838.00,0.00,271.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2026,1,1,1,F
3952.00,0.00,0.00,548.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,14685,1468503,34685,SAV,"Savannah, GA",GA,13,Georgia,34,2026,1,1,2,F
3952.00,0.00,0.00,1107.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2026,1,1,3,F
3952.00,12.00,0.00,867.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,10721,1072103,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,2,2,F
3952.00,300.00,0.00,185.00,PT,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12323,1232306,32323,ILM,"Wilmington, NC",NC,37,North Carolina,36,2026,1,2,1,F
3953.00,0.00,0.00,1148.00,B6,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,2026,1,1,3,F
3953.00,1027.00,0.00,626.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2026,1,1,2,F
3955.00,0.00,0.00,867.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,10721,1072103,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,1,2,F
3955.00,4.00,0.00,675.00,OH,20397,PSA Airlines Inc.,07028,D,OH,PSA Airlines Inc.,2,2,10693,1069303,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,14100,1410006,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2026,1,1,2,F
3957.00,2631.00,615.00,2305.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12264,1226403,30852,IAD,"Washington, DC",VA,51,Virginia,38,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2026,1,2,5,F
3958.00,0.00,0.00,1251.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11624,1162403,31624,EYW,"Key West, FL",FL,12,Florida,33,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,1,3,F
3958.00,0.00,0.00,1437.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,15376,1537605,30436,TUS,"Tucson, AZ",AZ,04,Arizona,81,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,2,3,F
3960.00,69.00,0.00,490.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,11111,1111107,32474,COU,"Columbia, MO",MO,29,Missouri,64,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2026,1,2,1,F
3961.00,6515.00,0.00,1900.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2026,1,1,4,F
3962.00,0.00,0.00,910.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,13303,1330304,32467,MIA,"Miami, FL",FL,12,Florida,33,2026,1,1,2,F
3962.00,2179.00,0.00,1497.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13796,1379611,32457,OAK,"Oakland, CA",CA,06,California,91,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2026,1,2,3,F
3962.00,283441.00,0.00,2485.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,13830,1383003,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,2026,1,2,5,F
3963.00,0.00,0.00,528.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14576,1457607,34576,ROC,"Rochester, NY",NY,36,New York,22,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,2,2,F
3963.00,0.00,0.00,563.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,11540,1154006,30615,ELP,"El Paso, TX",TX,48,Texas,74,2026,1,2,2,F
3963.00,904.00,0.00,2695.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13830,1383003,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2026,1,2,6,F
3963.00,9287.00,0.00,1046.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11697,1169707,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,2026,1,1,3,F
3963.00,15394.00,0.00,487.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11042,1104206,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2026,1,1,1,F
3964.00,91.00,0.00,258.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,1,1,F
3965.00,0.00,0.00,196.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,2,1,F
3965.00,643.00,0.00,837.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13495,1349506,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2026,1,2,2,F
3966.00,0.00,0.00,224.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,15380,1538005,35380,TVC,"Traverse City, MI",MI,26,Michigan,43,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,2,1,F
3966.00,0.00,0.00,311.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,2026,1,1,1,F
3966.00,0.00,0.00,680.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,11697,1169707,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14492,1449203,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2026,1,2,2,F
3966.00,0.00,0.00,1008.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11618,1161803,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2026,1,2,3,F
3966.00,0.00,0.00,1693.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,15024,1502403,34945,STT,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,10721,1072103,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2026,1,1,4,F
3966.00,250.00,0.00,191.00,PT,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,13795,1379502,33795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2026,1,2,1,F
3967.00,0.00,0.00,1142.00,B6,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,13296,1329605,30721,MHT,"Manchester, NH",NH,33,New Hampshire,14,13204,1320403,31454,MCO,"Orlando, FL",FL,12,Florida,33,2026,1,1,3,F
3967.00,0.00,0.00,1187.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,13851,1385104,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2026,1,2,3,F
3967.00,4.00,0.00,867.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10721,1072103,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2026,1,2,2,F
3968.00,0.00,0.00,626.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,2026,1,2,2,F
3968.00,425.00,0.00,619.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10140,1014006,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2026,1,1,2,F
3969.00,0.00,0.00,1367.00,B6,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,10721,1072103,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13495,1349506,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2026,1,1,3,F
3969.00,1030.00,0.00,1005.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11697,1169707,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2026,1,2,3,F
3970.00,50.00,0.00,606.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10397,1039708,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2026,1,2,2,F
3971.00,0.00,0.00,438.00,YV,20378,Mesa Airlines Inc.,06689,D,YV,Mesa Airlines Inc.,2,2,12266,1226604,31453,IAH,"Houston, TX",TX,48,Texas,74,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,2026,1,2,1,F
3971.00,0.00,0.00,754.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2026,1,2,2,F
3971.00,11936.00,0.00,1844.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13796,1379611,32457,OAK,"Oakland, CA",CA,06,California,91,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2026,1,1,4,F
3972.00,0.00,0.00,206.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,12124,1212402,32124,HHH,"Hilton Head, SC",SC,45,South Carolina,37,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2026,1,2,1,F
3972.00,15623.00,0.00,487.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11042,1104206,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2026,1,2,1,F
3972.00,18319.00,0.00,1201.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,11042,1104206,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2026,1,2,3,F
3974.00,0.00,0.00,752.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,10721,1072103,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2026,1,1,2,F
3974.00,0.00,0.00,1073.00,B6,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,13204,1320403,31454,MCO,"Orlando, FL",FL,12,Florida,33,10257,1025703,30257,ALB,"Albany, NY",NY,36,New York,22,2026,1,1,3,F
3975.00,13.00,0.00,483.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,11775,1177503,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,2026,1,2,1,F
3975.00,2399.00,0.00,2700.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,13303,1330304,32467,MIA,"Miami, FL",FL,12,Florida,33,14057,1405703,34057,PDX,"Portland, OR",OR,41,Oregon,92,2026,1,1,6,F
3976.00,0.00,0.00,588.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,14100,1410006,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2026,1,2,2,F
3977.00,0.00,0.00,352.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11413,1141307,30285,DRO,"Durango, CO",CO,08,Colorado,82,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2026,1,2,1,F
3977.00,953.00,0.00,1076.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,15370,1537003,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2026,1,2,3,F
3978.00,0.00,0.00,1048.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,12217,1221702,30255,HSV,"Huntsville, AL",AL,01,Alabama,51,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,2026,1,1,3,F
3978.00,7.00,0.00,1298.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,15376,1537605,30436,TUS,"Tucson, AZ",AZ,04,Arizona,81,2026,1,1,3,F
3978.00,4970.00,0.00,1670.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,2026,1,2,4,F
3979.00,0.00,0.00,344.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10874,1087403,30647,CAK,"Akron, OH",OH,39,Ohio,44,2026,1,2,1,F
3979.00,0.00,0.00,416.00,OH,20397,PSA Airlines Inc.,07028,D,OH,PSA Airlines Inc.,2,2,11252,1125203,31252,DAB,"Daytona Beach, FL",FL,12,Florida,33,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2026,1,2,1,F
3979.00,0.00,0.00,1636.00,B6,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,2026,1,1,4,F
3979.00,2012.00,0.00,84.00,PT,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,13230,1323002,32070,MDT,"Harrisburg, PA",PA,42,Pennsylvania,23,14100,1410006,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2026,1,1,1,F
3980.00,0.00,0.00,1009.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12094,1209402,34699,HDN,"Hayden, CO",CO,08,Colorado,82,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,1,3,F
3980.00,628.00,0.00,2966.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,12758,1275805,32758,KOA,"Kona, HI",HI,15,Hawaii,2,2026,1,1,6,F
3980.00,3557.00,0.00,2446.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,13204,1320403,31454,MCO,"Orlando, FL",FL,12,Florida,33,2026,1,2,5,F
3980.00,23507.00,0.00,1103.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13303,1330304,32467,MIA,"Miami, FL",FL,12,Florida,33,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2026,1,2,3,F
3981.00,0.00,0.00,585.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15370,1537003,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2026,1,2,2,F
3981.00,509.00,0.00,1040.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13495,1349506,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2026,1,1,3,F
3982.00,4494.00,2358.00,1927.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2026,1,2,4,F
3982.00,32429.00,0.00,1363.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,13198,1319802,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,2026,1,2,3,F
3984.00,2191.00,0.00,1440.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,1,3,F
3987.00,0.00,0.00,347.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11540,1154006,30615,ELP,"El Paso, TX",TX,48,Texas,74,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2026,1,1,1,F
